city,state_id,state_name,lat,lng
Whitmore Village,HI,Hawaii,21.5119,-158.0274
Weston Lakes,TX,Texas,29.6627,-95.9352
Manhasset Hills,NY,New York,40.7592,-73.6809
Elim,PA,Pennsylvania,40.2989,-78.9430
Bayport,MN,Minnesota,45.0152,-92.7789
Cisco,TX,Texas,32.3848,-98.9805
Baxter Springs,KS,Kansas,37.0195,-94.7351
Penrose,CO,Colorado,38.4213,-105.0004
Cresco,IA,Iowa,43.3718,-92.1163
Heron Bay,GA,Georgia,33.3393,-84.1922
Delmar,MD,Maryland,38.4450,-75.5662
Colonial Beach,VA,Virginia,38.2567,-76.9777
Palmer Heights,PA,Pennsylvania,40.6907,-75.2671
Caseyville,IL,Illinois,38.6302,-90.0339
Schnecksville,PA,Pennsylvania,40.6699,-75.6115
Northumberland,PA,Pennsylvania,40.8966,-76.7933
Mabank,TX,Texas,32.3685,-96.1138
Highland Acres,DE,Delaware,39.1163,-75.5216
Baden,PA,Pennsylvania,40.6396,-80.2228
Barrington Hills,IL,Illinois,42.1399,-88.2034
Lewisburg,WV,West Virginia,37.8096,-80.4327
Parkesburg,PA,Pennsylvania,39.9593,-75.9177
Carrollton,KY,Kentucky,38.6799,-85.1658
Chinle,AZ,Arizona,36.1505,-109.5794
Surf City,NC,North Carolina,34.4346,-77.5644
Waikapu,HI,Hawaii,20.8391,-156.5221
Warminster Heights,PA,Pennsylvania,40.1884,-75.0841
Pine Level,AL,Alabama,32.5785,-86.4523
White Bluff,TN,Tennessee,36.1005,-87.2117
Hawaiian Beaches,HI,Hawaii,19.5447,-154.9288
Irwin,PA,Pennsylvania,40.3250,-79.6996
Bellaire,OH,Ohio,40.0176,-80.7469
Kiel,WI,Wisconsin,43.9167,-88.0266
Florence,CO,Colorado,38.3836,-105.1114
Dawsonville,GA,Georgia,34.4362,-84.1250
Zelienople,PA,Pennsylvania,40.7886,-80.1428
Tangerine,FL,Florida,28.7590,-81.6341
Woodbridge,CA,California,38.1692,-121.3113
Emerald Isle,NC,North Carolina,34.6648,-77.0292
Hephzibah,GA,Georgia,33.2906,-82.0994
Clifton,AZ,Arizona,33.0249,-109.2883
Prestonsburg,KY,Kentucky,37.6819,-82.7661
Mojave,CA,California,35.0139,-118.1896
Rosemont,IL,Illinois,41.9890,-87.8718
Manning,SC,South Carolina,33.6933,-80.2167
Woodlawn,OH,Ohio,39.2556,-84.4710
Rosemont,PA,Pennsylvania,40.0306,-75.3270
Frackville,PA,Pennsylvania,40.7833,-76.2329
Pulaski,WI,Wisconsin,44.6684,-88.2351
French Camp,CA,California,37.8803,-121.2803
Thompsonville,PA,Pennsylvania,40.2802,-80.1205
South Blooming Grove,NY,New York,41.3735,-74.1790
Forsyth,IL,Illinois,39.9259,-88.9641
Southern Shops,SC,South Carolina,34.9846,-81.9934
Nichols Hills,OK,Oklahoma,35.5468,-97.5445
Ravenswood,WV,West Virginia,38.9561,-81.7619
Deephaven,MN,Minnesota,44.9318,-93.5293
Norwood Young America,MN,Minnesota,44.7721,-93.9192
Nash,TX,Texas,33.4423,-94.1345
Loch Lomond,VA,Virginia,38.7812,-77.4817
Avenue B and C,AZ,Arizona,32.7192,-114.6598
Clyde,TX,Texas,32.4056,-99.5039
Rocky Ford,CO,Colorado,38.0499,-103.7225
Lordship,CT,Connecticut,41.1533,-73.1197
Shrewsbury,PA,Pennsylvania,39.7714,-76.6799
Knox,IN,Indiana,41.2910,-86.6212
Richwood,LA,Louisiana,32.4485,-92.0773
Auburn Lake Trails,CA,California,38.8916,-120.9849
Emigsville,PA,Pennsylvania,40.0077,-76.7303
Grayson,KY,Kentucky,38.3317,-82.9371
Mogadore,OH,Ohio,41.0523,-81.3994
Turners Falls,MA,Massachusetts,42.5975,-72.5573
North Hudson,WI,Wisconsin,44.9973,-92.7564
Pomona,NY,New York,41.1891,-74.0543
Roebuck,SC,South Carolina,34.8789,-81.9646
Kirtland AFB,NM,New Mexico,35.0497,-106.5599
Wonder Lake,IL,Illinois,42.3794,-88.3493
Ainaloa,HI,Hawaii,19.5215,-154.9944
Tiptonville,TN,Tennessee,36.3871,-89.4712
North Cape May,NJ,New Jersey,38.9804,-74.9509
Pine Island,MN,Minnesota,44.1968,-92.6166
Boardman,OR,Oregon,45.8378,-119.6937
Kelseyville,CA,California,38.9704,-122.8328
Putnam Lake,NY,New York,41.4737,-73.5507
Amberley,OH,Ohio,39.2035,-84.4283
Boyne City,MI,Michigan,45.2136,-85.0132
West Liberty,IA,Iowa,41.5727,-91.2623
Bunker Hill Village,TX,Texas,29.7647,-95.5317
Booneville,AR,Arkansas,35.1392,-93.9178
Copperopolis,CA,California,37.9488,-120.6352
Marshall,WI,Wisconsin,43.1726,-89.0613
Loyola,CA,California,37.3503,-122.0979
Waukon,IA,Iowa,43.2686,-91.4785
Juno Beach,FL,Florida,26.8754,-80.0589
Laureles,TX,Texas,26.1168,-97.4875
Leisure Village West,NJ,New Jersey,40.0104,-74.2806
Baldwin,GA,Georgia,34.4860,-83.5497
Portland,MI,Michigan,42.8697,-84.8991
Basalt,CO,Colorado,39.3663,-107.0413
Pittsboro,IN,Indiana,39.8705,-86.4654
Dwight,IL,Illinois,41.0983,-88.4249
Goodland,KS,Kansas,39.3489,-101.7143
McGehee,AR,Arkansas,33.6278,-91.3953
Pixley,CA,California,35.9785,-119.3003
Anthony,TX,Texas,31.9876,-106.5933
Williamston,MI,Michigan,42.6834,-84.2836
Tri-City,OR,Oregon,42.9894,-123.2999
Fort Gibson,OK,Oklahoma,35.7763,-95.2602
Highland-on-the-Lake,NY,New York,42.7012,-78.9819
Aledo,IL,Illinois,41.1990,-90.7459
Freeland,PA,Pennsylvania,41.0212,-75.8963
Hardin,MT,Montana,45.7422,-107.6082
Bishop,CA,California,37.3665,-118.3958
Unicoi,TN,Tennessee,36.2217,-82.3292
San Diego,TX,Texas,27.7609,-98.2389
Merchantville,NJ,New Jersey,39.9502,-75.0504
Oneida,TN,Tennessee,36.5171,-84.5108
Cockrell Hill,TX,Texas,32.7382,-96.8885
Red Bud,IL,Illinois,38.2096,-89.9989
Eldorado,IL,Illinois,37.8114,-88.4415
Hahnville,LA,Louisiana,29.9641,-90.4141
Horicon,WI,Wisconsin,43.4454,-88.6403
Florida Gulf Coast University,FL,Florida,26.4613,-81.7686
Malden,MO,Missouri,36.5850,-89.9808
Denver,PA,Pennsylvania,40.2326,-76.1392
Rexland Acres,CA,California,35.3051,-118.9970
White House Station,NJ,New Jersey,40.6216,-74.7737
South Greeley,WY,Wyoming,41.0929,-104.8066
East Sandwich,MA,Massachusetts,41.7365,-70.4341
Golf Manor,OH,Ohio,39.1878,-84.4469
Wills Point,TX,Texas,32.7093,-96.0052
Wyboo,SC,South Carolina,33.5613,-80.2148
Boonsboro,MD,Maryland,39.5078,-77.6585
Santa Venetia,CA,California,38.0056,-122.5033
Brentwood,MD,Maryland,38.9439,-76.9571
Balmville,NY,New York,41.5281,-74.0234
Carter Lake,IA,Iowa,41.2884,-95.9171
Hudson,NC,North Carolina,35.8478,-81.4867
Montrose,MN,Minnesota,45.0669,-93.9203
Zumbrota,MN,Minnesota,44.2950,-92.6736
Rochester,WI,Wisconsin,42.7338,-88.2489
Oasis,CA,California,33.5275,-116.1261
Stanley,WI,Wisconsin,44.9597,-90.9423
Harrington,DE,Delaware,38.9243,-75.5707
Westhampton,NY,New York,40.8325,-72.6616
West Nyack,NY,New York,41.0907,-73.9714
Pea Ridge,FL,Florida,30.6030,-87.1022
Clearview,WA,Washington,47.8292,-122.1451
Benton Heights,MI,Michigan,42.1211,-86.4137
Plainwell,MI,Michigan,42.4457,-85.6435
Three Rivers,OR,Oregon,43.8366,-121.4646
Lindsborg,KS,Kansas,38.5774,-97.6738
Sloan,NY,New York,42.8921,-78.7918
Houston,MS,Mississippi,33.8963,-89.0031
Swansboro,NC,North Carolina,34.6957,-77.1367
Lawrenceville,NJ,New Jersey,40.3018,-74.7378
Wildwood Lake,TN,Tennessee,35.0893,-84.8512
Loxley,AL,Alabama,30.6812,-87.7416
Marlboro Meadows,MD,Maryland,38.8374,-76.7144
Vicksburg,MI,Michigan,42.1185,-85.5413
McLendon-Chisholm,TX,Texas,32.8481,-96.3910
Butte,AK,Alaska,61.5539,-149.0035
Rochester,IL,Illinois,39.7488,-89.5436
Mount Repose,OH,Ohio,39.1907,-84.2197
Collinsville,CT,Connecticut,41.8189,-72.9220
Georgetown,IN,Indiana,38.2954,-85.9640
Alexandria,AL,Alabama,33.7675,-85.8792
Village Green,NY,New York,43.1323,-76.3108
Tarpey Village,CA,California,36.7941,-119.7012
Washington,GA,Georgia,33.7355,-82.7426
Jamestown,CA,California,37.9574,-120.4110
South Glens Falls,NY,New York,43.2951,-73.6351
Oglesby,IL,Illinois,41.2932,-89.0710
Setauket,NY,New York,40.9484,-73.1160
Yellow Springs,OH,Ohio,39.7987,-83.8904
Byron,IL,Illinois,42.1223,-89.2665
Umatilla,FL,Florida,28.9273,-81.6650
Ridgeland,SC,South Carolina,32.4681,-80.9178
North Richmond,CA,California,37.9641,-122.3711
Hohenwald,TN,Tennessee,35.5515,-87.5539
Whitney,SC,South Carolina,34.9835,-81.9260
Brookmont,MD,Maryland,38.9546,-77.1292
Stilwell,OK,Oklahoma,35.8145,-94.6317
McCall,ID,Idaho,44.9076,-116.1124
Fairbury,IL,Illinois,40.7460,-88.5158
St. Anthony,ID,Idaho,43.9648,-111.6841
Montrose,NY,New York,41.2425,-73.9424
Oliver Springs,TN,Tennessee,36.0399,-84.3285
Maiden,NC,North Carolina,35.5845,-81.2240
Romeo,MI,Michigan,42.8049,-83.0041
Chandler,IN,Indiana,38.0373,-87.3739
Empire,CA,California,37.6432,-120.9073
San Joaquin,CA,California,36.6057,-120.1897
Highland Falls,NY,New York,41.3643,-73.9682
Walthourville,GA,Georgia,31.7716,-81.6216
Richfield,OH,Ohio,41.2354,-81.6421
Independence,MN,Minnesota,45.0219,-93.7076
Rosita,TX,Texas,28.6244,-100.4287
Desert Edge,CA,California,33.9223,-116.4401
Edgecliff Village,TX,Texas,32.6561,-97.3406
Cotulla,TX,Texas,28.4364,-99.2367
Angels,CA,California,38.0706,-120.5501
Barnesville,OH,Ohio,39.9888,-81.1728
East Dennis,MA,Massachusetts,41.7392,-70.1577
Gamewell,NC,North Carolina,35.8640,-81.5978
Nome,AK,Alaska,64.5213,-165.4053
Glen Raven,NC,North Carolina,36.1246,-79.4649
Tabor City,NC,North Carolina,34.1538,-78.8737
Farmersville,TX,Texas,33.1608,-96.3603
Albia,IA,Iowa,41.0268,-92.8038
Russell,KY,Kentucky,38.5116,-82.6996
Hesston,KS,Kansas,38.1401,-97.4270
Greenhills,OH,Ohio,39.2670,-84.5194
Shingle Springs,CA,California,38.6665,-120.9371
Wheatland,CA,California,39.0287,-121.3900
Felton,CA,California,37.0392,-122.0808
Lake Sarasota,FL,Florida,27.2948,-82.4323
Northwoods,MO,Missouri,38.7035,-90.2824
Berwyn,PA,Pennsylvania,40.0396,-75.4439
Hidden Meadows,CA,California,33.2237,-117.1198
Imlay City,MI,Michigan,43.0171,-83.0771
Frazer,PA,Pennsylvania,40.0374,-75.5560
Deer Park,IL,Illinois,42.1655,-88.0864
Glenwood Landing,NY,New York,40.8295,-73.6378
Barron,WI,Wisconsin,45.4015,-91.8476
Lowell,NC,North Carolina,35.2688,-81.1013
Kitty Hawk,NC,North Carolina,36.0717,-75.7184
Morton,MS,Mississippi,32.3455,-89.6572
Troutman,NC,North Carolina,35.6873,-80.8830
Indian Rocks Beach,FL,Florida,27.8961,-82.8444
Bethlehem,NC,North Carolina,35.8162,-81.2962
South Eliot,ME,Maine,43.1287,-70.7952
Columbus,TX,Texas,29.7056,-96.5571
High Point,FL,Florida,28.5475,-82.5206
La Center,WA,Washington,45.8601,-122.6756
Mora,MN,Minnesota,45.8768,-93.2914
Reamstown,PA,Pennsylvania,40.2113,-76.1180
Wynantskill,NY,New York,42.6879,-73.6449
Harlem,GA,Georgia,33.4275,-82.3131
Vandenberg AFB,CA,California,34.7477,-120.5190
North Great River,NY,New York,40.7599,-73.1680
Woodstown,NJ,New Jersey,39.6503,-75.3251
Bloomer,WI,Wisconsin,45.1033,-91.4915
Brices Creek,NC,North Carolina,35.0505,-77.0844
Sixteen Mile Stand,OH,Ohio,39.2749,-84.3266
Taylor Lake Village,TX,Texas,29.5765,-95.0561
Jamestown,NC,North Carolina,35.9984,-79.9348
Camuy,PR,Puerto Rico,18.4825,-66.8501
Middlebury,IN,Indiana,41.6696,-85.7075
Southgate,KY,Kentucky,39.0631,-84.4715
Mount Pleasant,UT,Utah,39.5406,-111.4560
Riverview Park,PA,Pennsylvania,40.3912,-75.9509
Wilkesboro,NC,North Carolina,36.1424,-81.1740
Stepney,CT,Connecticut,41.3256,-73.2674
Port Vue,PA,Pennsylvania,40.3370,-79.8720
Whitesboro,NY,New York,43.1240,-75.2967
Gooding,ID,Idaho,42.9373,-114.7134
Hudson Bend,TX,Texas,30.4140,-97.9280
Emmetsburg,IA,Iowa,43.1145,-94.6800
Carefree,AZ,Arizona,33.8234,-111.9161
Rutherfordton,NC,North Carolina,35.3642,-81.9613
Camden,TN,Tennessee,36.0663,-88.1047
Spencerport,NY,New York,43.1882,-77.8067
Arcadia,WI,Wisconsin,44.2486,-91.4916
Norton,VA,Virginia,36.9314,-82.6262
Scissors,TX,Texas,26.1333,-98.0475
Holt,AL,Alabama,33.2302,-87.4827
Hanover,IN,Indiana,38.7133,-85.4725
Harrisburg,OR,Oregon,44.2719,-123.1656
Landis,NC,North Carolina,35.5477,-80.6113
South Toms River,NJ,New Jersey,39.9418,-74.2087
Honea Path,SC,South Carolina,34.4476,-82.3950
Groesbeck,TX,Texas,31.5259,-96.5284
Long Prairie,MN,Minnesota,45.9775,-94.8630
North Brooksville,FL,Florida,28.5731,-82.3744
Eastover,NC,North Carolina,35.0959,-78.7862
Austin,AR,Arkansas,35.0058,-91.9895
Manila,AR,Arkansas,35.8847,-90.1652
Buckner,KY,Kentucky,38.3903,-85.4535
Richwood,NJ,New Jersey,39.7139,-75.1731
Comerío,PR,Puerto Rico,18.2200,-66.2246
Thomasville,AL,Alabama,31.9110,-87.7419
Santa Rita Ranch,TX,Texas,30.6642,-97.8328
Stanford,KY,Kentucky,37.5331,-84.6602
Lake Holm,WA,Washington,47.2985,-122.1335
Minoa,NY,New York,43.0742,-76.0083
Wallace,FL,Florida,30.6746,-87.1996
Leo-Cedarville,IN,Indiana,41.2199,-85.0193
Vineyards,FL,Florida,26.2279,-81.7280
Brown Station,MD,Maryland,38.8539,-76.7978
Hemlock Farms,PA,Pennsylvania,41.3157,-75.0515
East Basin,UT,Utah,40.7359,-111.4708
Cedar Springs,MI,Michigan,43.2201,-85.5535
Mountain Green,UT,Utah,41.1476,-111.7901
Chipley,FL,Florida,30.7752,-85.5406
Plain City,OH,Ohio,40.1066,-83.2686
Fox Island,WA,Washington,47.2477,-122.6256
Paw Paw Lake,MI,Michigan,42.2113,-86.2759
West Columbia,TX,Texas,29.1422,-95.6491
Saint Davids,PA,Pennsylvania,40.0385,-75.3729
Heyburn,ID,Idaho,42.5599,-113.7624
York Harbor,ME,Maine,43.1435,-70.6490
Frontenac,MO,Missouri,38.6301,-90.4190
North Wildwood,NJ,New Jersey,39.0033,-74.8006
Omro,WI,Wisconsin,44.0391,-88.7378
Bunk Foss,WA,Washington,47.9618,-122.0944
Lake California,CA,California,40.3608,-122.2102
Franklinton,LA,Louisiana,30.8480,-90.1459
Compo,CT,Connecticut,41.1225,-73.3516
Paulding,OH,Ohio,41.1424,-84.5824
Navy,VA,Virginia,38.8882,-77.3907
Bonanza,GA,Georgia,33.4589,-84.3379
Lincoln,ID,Idaho,43.5183,-111.9692
Gatlinburg,TN,Tennessee,35.7250,-83.4938
Delta,UT,Utah,39.3623,-112.5471
Marlboro,NY,New York,41.6047,-73.9772
Ballville,OH,Ohio,41.3224,-83.1341
North Lakeville,MA,Massachusetts,41.8620,-70.9411
Elkins,AR,Arkansas,36.0173,-94.0252
Breñas,PR,Puerto Rico,18.4734,-66.3346
Wilder,VT,Vermont,43.6804,-72.3168
Granger,WA,Washington,46.3454,-120.1925
Hannahs Mill,GA,Georgia,32.9369,-84.3406
Forestville,CA,California,38.4825,-122.8899
Valley Springs,CA,California,38.1694,-120.8260
Dana,NC,North Carolina,35.3239,-82.3722
Mountain View,HI,Hawaii,19.5366,-155.1590
Eastland,TX,Texas,32.4024,-98.8176
Punta Santiago,PR,Puerto Rico,18.1619,-65.7584
Central Gardens,TX,Texas,29.9893,-94.0216
North Baltimore,OH,Ohio,41.1803,-83.6695
Calcium,NY,New York,44.0401,-75.8468
Two Harbors,MN,Minnesota,47.0302,-91.6752
Combined Locks,WI,Wisconsin,44.2642,-88.3064
Kensington Park,FL,Florida,27.3578,-82.4942
Landmark,AR,Arkansas,34.6076,-92.3186
Mono Vista,CA,California,38.0123,-120.2697
Mill Bay,AK,Alaska,57.8185,-152.3657
Andrews,SC,South Carolina,33.4494,-79.5660
Gibson City,IL,Illinois,40.4665,-88.3788
Etowah,TN,Tennessee,35.3381,-84.5282
Palmyra,MO,Missouri,39.7978,-91.5265
Old Stine,CA,California,35.3478,-119.0470
Manchester,GA,Georgia,32.8565,-84.6329
Lake View,AL,Alabama,33.2802,-87.1259
Locust Valley,NY,New York,40.8783,-73.5884
Piggott,AR,Arkansas,36.3858,-90.2016
Centre,AL,Alabama,34.1537,-85.6689
Flagler Estates,FL,Florida,29.6441,-81.4571
Grand Bay,AL,Alabama,30.4717,-88.3450
Melrose,MN,Minnesota,45.6757,-94.8128
Kane,PA,Pennsylvania,41.6631,-78.8094
Johnson,AR,Arkansas,36.1328,-94.1757
Sweeny,TX,Texas,29.0463,-95.6988
Hazlehurst,MS,Mississippi,31.8646,-90.3929
Esparto,CA,California,38.6934,-122.0241
Skippers Corner,NC,North Carolina,34.3292,-77.9141
Lyons,KS,Kansas,38.3462,-98.2045
Austin,IN,Indiana,38.7417,-85.8117
Hauula,HI,Hawaii,21.6111,-157.9118
Jasper,TN,Tennessee,35.0663,-85.6227
Holden Lakes,FL,Florida,28.5013,-81.3878
Point Baker,FL,Florida,30.6855,-87.0522
Osage,IA,Iowa,43.2827,-92.8113
Watergate,FL,Florida,26.3359,-80.2125
Eagle Grove,IA,Iowa,42.6662,-93.9024
Buies Creek,NC,North Carolina,35.4082,-78.7414
Meadow Vista,CA,California,39.0029,-121.0303
North Shore,VA,Virginia,37.0783,-79.6525
Beaver,UT,Utah,38.2759,-112.6383
Park Hill,OK,Oklahoma,35.8417,-94.9734
Hawaiian Ocean View,HI,Hawaii,19.0959,-155.7750
Ballinger,TX,Texas,31.7394,-99.9559
Boiling Springs,PA,Pennsylvania,40.1592,-77.1391
East Camden,SC,South Carolina,34.2687,-80.5681
O'Neill,NE,Nebraska,42.4610,-98.6465
Hidden Springs,ID,Idaho,43.7201,-116.2508
Weaverville,CA,California,40.7407,-122.9290
Tuckerton,NJ,New Jersey,39.5973,-74.3306
Cornville,AZ,Arizona,34.7389,-111.9086
Brownstown,PA,Pennsylvania,40.1267,-76.2184
Shady Spring,WV,West Virginia,37.7032,-81.0914
Ponderosa Park,CO,Colorado,39.3987,-104.6355
Stonybrook,PA,Pennsylvania,39.9811,-76.6306
Wheatland,WY,Wyoming,42.0517,-104.9595
Delshire,OH,Ohio,39.0884,-84.5949
Marianna,AR,Arkansas,34.7736,-90.7674
West DeLand,FL,Florida,29.0162,-81.3343
Crockett,CA,California,38.0519,-122.2201
Bullard,TX,Texas,32.1451,-95.3196
Greensboro,GA,Georgia,33.5687,-83.1872
Hebron,IN,Indiana,41.3247,-87.2018
Lloyd Harbor,NY,New York,40.9138,-73.4616
Three Lakes,WA,Washington,47.9420,-121.9924
Emerald Mountain,AL,Alabama,32.4396,-86.0857
Rockfish,NC,North Carolina,34.9902,-79.0694
Islandia,NY,New York,40.8069,-73.1711
Tolono,IL,Illinois,39.9914,-88.2625
Mission Hills,KS,Kansas,39.0141,-94.6172
Lowesville,NC,North Carolina,35.4193,-80.9998
Gravette,AR,Arkansas,36.4291,-94.3712
Mingo Junction,OH,Ohio,40.3244,-80.6173
High Bridge,NJ,New Jersey,40.6684,-74.8940
Blennerhassett,WV,West Virginia,39.2562,-81.6316
Priceville,AL,Alabama,34.5246,-86.8856
Fort Branch,IN,Indiana,38.2461,-87.5734
Elm Creek,TX,Texas,28.7783,-100.4910
Laguna Vista,TX,Texas,26.1097,-97.2968
Howe,TX,Texas,33.5067,-96.6155
Lake Clarke Shores,FL,Florida,26.6461,-80.0752
Kaunakakai,HI,Hawaii,21.0905,-156.9981
Indianola,WA,Washington,47.7564,-122.5158
Sunnyslope,WA,Washington,47.4913,-120.3493
Oakwood,OH,Ohio,41.3669,-81.5036
Cambrian Park,CA,California,37.2563,-121.9287
Seacliff,CA,California,36.9770,-121.9176
Toledo,OR,Oregon,44.6198,-123.9341
Canyon Creek,WA,Washington,48.1157,-121.9832
Lely,FL,Florida,26.1032,-81.7297
Pocono Woodland Lakes,PA,Pennsylvania,41.3225,-74.8902
Northern Cambria,PA,Pennsylvania,40.6561,-78.7783
Mahanoy City,PA,Pennsylvania,40.8126,-76.1382
Barceloneta,PR,Puerto Rico,18.4530,-66.5381
Hainesville,IL,Illinois,42.3415,-88.0686
Manor,PA,Pennsylvania,40.3459,-79.6693
Northfield,OH,Ohio,41.3427,-81.5285
Ozark,AR,Arkansas,35.4991,-93.8438
Shavano Park,TX,Texas,29.5861,-98.5563
Nowata,OK,Oklahoma,36.6985,-95.6372
Lake Providence,LA,Louisiana,32.8132,-91.1825
Pleasant Gap,PA,Pennsylvania,40.8673,-77.7439
Greentown,OH,Ohio,40.9266,-81.4015
Clifton Forge,VA,Virginia,37.8232,-79.8250
Bluffton,OH,Ohio,40.8912,-83.8887
Bajadero,PR,Puerto Rico,18.4245,-66.6765
Eastlawn Gardens,PA,Pennsylvania,40.7480,-75.2913
Six Mile Run,NJ,New Jersey,40.4730,-74.5334
Beaver Dam,KY,Kentucky,37.4042,-86.8741
San Manuel,AZ,Arizona,32.6091,-110.6415
Seymour,WI,Wisconsin,44.5142,-88.3271
Port St. Joe,FL,Florida,29.8274,-85.3075
Stanhope,NJ,New Jersey,40.9141,-74.7027
El Dorado Springs,MO,Missouri,37.8694,-94.0196
Silt,CO,Colorado,39.5483,-107.6531
Fort Defiance,AZ,Arizona,35.7477,-109.0674
Riverton,IL,Illinois,39.8456,-89.5363
Perham,MN,Minnesota,46.5999,-95.5771
Blackshear,GA,Georgia,31.2954,-82.2453
St. Augusta,MN,Minnesota,45.4498,-94.1995
Fulton,IL,Illinois,41.8650,-90.1593
Carey,OH,Ohio,40.9497,-83.3831
Dahlgren,VA,Virginia,38.3443,-77.0624
Gunnison,UT,Utah,39.1569,-111.8135
Centerville,TN,Tennessee,35.8042,-87.4577
Gibson,AR,Arkansas,34.8923,-92.2341
Shadyside,OH,Ohio,39.9716,-80.7510
Lake Isabella,CA,California,35.6378,-118.4820
Dry Ridge,OH,Ohio,39.2589,-84.6342
Gloucester Courthouse,VA,Virginia,37.4053,-76.5260
Cleveland,GA,Georgia,34.5970,-83.7622
Fairview,NC,North Carolina,35.1545,-80.5345
Tiger Point,FL,Florida,30.3757,-87.0573
Union City,IN,Indiana,40.1995,-84.8206
Pen Argyl,PA,Pennsylvania,40.8676,-75.2534
Waterloo,WI,Wisconsin,43.1835,-88.9899
Four Bridges,OH,Ohio,39.3828,-84.3542
Broken Bow,NE,Nebraska,41.4051,-99.6408
West Point,GA,Georgia,32.8937,-85.1453
Pine Hills,CA,California,40.7313,-124.1551
Avondale Estates,GA,Georgia,33.7699,-84.2648
River Road,NC,North Carolina,35.5107,-76.9898
Mattawa,WA,Washington,46.7370,-119.9043
Sauk City,WI,Wisconsin,43.2722,-89.7312
Milbank,SD,South Dakota,45.2195,-96.6338
Lake Lakengren,OH,Ohio,39.6894,-84.6900
Bardonia,NY,New York,41.1128,-73.9822
Moscow Mills,MO,Missouri,38.9400,-90.9254
Pelham,GA,Georgia,31.1267,-84.1515
Cloverdale,VA,Virginia,37.3566,-79.9055
Haviland,NY,New York,41.7650,-73.8977
Midway,FL,Florida,30.4995,-84.4582
Eveleth,MN,Minnesota,47.4637,-92.5444
Muttontown,NY,New York,40.8254,-73.5363
Pendleton,SC,South Carolina,34.6451,-82.7818
Elgin,OK,Oklahoma,34.7849,-98.3010
Benton City,WA,Washington,46.2622,-119.4812
Niantic,CT,Connecticut,41.3258,-72.1952
Josephine,TX,Texas,33.0617,-96.3187
Evergreen,AL,Alabama,31.4342,-86.9723
Lockland,OH,Ohio,39.2279,-84.4565
Durand,MI,Michigan,42.9127,-83.9890
Elroy,NC,North Carolina,35.3308,-77.9226
Windsor,NC,North Carolina,35.9928,-76.9401
Planada,CA,California,37.2902,-120.3217
St. James City,FL,Florida,26.5506,-82.0979
Mariemont,OH,Ohio,39.1429,-84.3783
Capitol View,SC,South Carolina,33.9650,-80.9223
Idyllwild-Pine Cove,CA,California,33.7443,-116.7258
Ketchum,ID,Idaho,43.6867,-114.3730
Huntington,TX,Texas,31.2803,-94.5770
Barrett,TX,Texas,29.8671,-95.0537
Myrtle Creek,OR,Oregon,43.0227,-123.2812
Black River Falls,WI,Wisconsin,44.2981,-90.8420
Oakland,FL,Florida,28.5535,-81.6360
Oxford,MI,Michigan,42.8218,-83.2563
Clifton,TX,Texas,31.7822,-97.5824
Spring City,PA,Pennsylvania,40.1768,-75.5466
Frederick,OK,Oklahoma,34.3708,-99.0008
Netcong,NJ,New Jersey,40.8985,-74.7019
Hawaiian Acres,HI,Hawaii,19.5324,-155.0498
Rollingwood,CA,California,37.9654,-122.3306
Flat Rock,NC,North Carolina,35.2678,-82.4526
West Point,NE,Nebraska,41.8379,-96.7057
Shenandoah,TX,Texas,30.1840,-95.4557
Pleasant Valley,WV,West Virginia,39.4504,-80.1552
Westway,TX,Texas,31.9603,-106.5760
Mifflinburg,PA,Pennsylvania,40.9202,-77.0465
Holden Heights,FL,Florida,28.5013,-81.3878
Plainview,MN,Minnesota,44.1648,-92.1697
Goulding,FL,Florida,30.4396,-87.2300
Lake Delton,WI,Wisconsin,43.5932,-89.7841
Welch,WV,West Virginia,37.4455,-81.5721
Manti,UT,Utah,39.2668,-111.6351
New Hampton,IA,Iowa,43.0563,-92.3153
Wrightsville,GA,Georgia,32.7270,-82.7191
Blanchard,LA,Louisiana,32.6027,-93.8832
Park City,TN,Tennessee,35.0782,-86.5834
Gibbstown,NJ,New Jersey,39.8233,-75.2782
Westville,IL,Illinois,40.0439,-87.6389
Lisbon,ME,Maine,44.0289,-70.1076
Campo,CA,California,32.6394,-116.4744
Beechwood,MS,Mississippi,32.3303,-90.8190
Hillsboro,MO,Missouri,38.2331,-90.5671
Kenedy,TX,Texas,28.8176,-97.8518
Leesburg,GA,Georgia,31.7324,-84.1688
Hot Springs,SD,South Dakota,43.4195,-103.4657
Horace,ND,North Dakota,46.7558,-96.9078
Sheridan,IN,Indiana,40.1320,-86.2198
Gothenburg,NE,Nebraska,40.9242,-100.1540
Merton,WI,Wisconsin,43.1416,-88.3082
Elba,AL,Alabama,31.4172,-86.0759
Tyro,NC,North Carolina,35.7997,-80.3765
Rochester,PA,Pennsylvania,40.7025,-80.2838
